test_id,PM2.5,PM10,O3
nansanhuan_aq#47,15,64,143
dongsihuan_aq#24,37,50,197
dongsihuan_aq#25,37,50,197
dongsihuan_aq#26,37,50,197
dongsihuan_aq#27,37,50,197
dongsihuan_aq#28,37,50,197
dongsihuan_aq#29,37,50,197
dongsihuan_aq#30,37,50,197
dongsihuan_aq#31,37,50,197
dongsihuan_aq#32,37,50,197
dongsihuan_aq#33,37,50,197
dongsihuan_aq#34,37,50,197
dongsihuan_aq#35,37,50,197
dongsihuan_aq#36,37,50,197
dongsihuan_aq#37,37,50,197
dongsihuan_aq#38,37,50,197
dongsihuan_aq#39,37,50,197
dongsihuan_aq#40,37,50,197
dongsihuan_aq#41,37,50,197
dongsihuan_aq#42,37,50,197
dongsihuan_aq#43,37,50,197
dongsihuan_aq#44,37,50,197
dongsihuan_aq#45,37,50,197
dongsihuan_aq#46,37,50,197
dongsihuan_aq#47,37,50,197
CD1#0,41,49
CD1#1,32,41
CD1#2,26,30
CD1#3,25,29
CD1#4,25,29
CD1#5,24,32
CD1#6,31,40
CD1#7,31,40
CD1#8,31,41
CD1#9,29,37
CD1#10,28,35
CD1#11,28,35
CD1#12,28,35
CD1#13,28,35
CD1#14,28,35
CD1#15,28,35
CD1#16,28,35
CD1#17,28,35
CD1#18,28,35
CD1#19,28,35
CD1#20,28,35
CD1#21,28,35
CD1#22,28,35
CD1#23,28,35
BL0#0,42,50
BL0#1,33,41
BL0#2,27,31
BL0#3,21,27
BL0#4,21,28
BL0#5,19,27
BL0#6,21,27
BL0#7,20,28
BL0#8,26,36
BL0#9,26,34
BL0#10,25,33
BL0#11,25,33
BL0#12,25,33
BL0#13,25,33
BL0#14,25,33
BL0#15,25,33
BL0#16,25,33
BL0#17,25,33
BL0#18,25,33
BL0#19,25,33
BL0#20,25,33
BL0#21,25,33
BL0#22,25,33
BL0#23,25,33
GR4#0,44,53
GR4#1,37,44
GR4#2,30,35
GR4#3,22,28
GR4#4,21,28
GR4#5,19,26
GR4#6,21,27
GR4#7,20,28
GR4#8,26,36
GR4#9,26,34
GR4#10,24,34
GR4#11,24,34
GR4#12,24,34
GR4#13,24,34
GR4#14,24,34
GR4#15,24,34
GR4#16,24,34
GR4#17,24,34
GR4#18,24,34
GR4#19,24,34
GR4#20,24,34
GR4#21,24,34
GR4#22,24,34
GR4#23,24,34
MY7#0,45,54
MY7#1,37,44
MY7#2,30,34
MY7#3,25,29
MY7#4,24,29
MY7#5,23,28
MY7#6,26,32
MY7#7,25,31
MY7#8,29,38
MY7#9,28,35
MY7#10,26,36
MY7#11,26,36
MY7#12,26,36
MY7#13,26,36
MY7#14,26,36
MY7#15,26,36
MY7#16,26,36
MY7#17,26,36
MY7#18,26,36
MY7#19,26,36
MY7#20,26,36
MY7#21,26,36
MY7#22,26,36
MY7#23,26,36
HV1#0,16,18
HV1#1,13,16
HV1#2,13,15
HV1#3,13,15
HV1#4,14,17
HV1#5,14,17
HV1#6,13,15
HV1#7,11,13
HV1#8,16,21
HV1#9,18,22
HV1#10,21,27
HV1#11,21,27
HV1#12,21,27
HV1#13,21,27
HV1#14,21,27
HV1#15,21,27
HV1#16,21,27
HV1#17,21,27
HV1#18,21,27
HV1#19,21,27
HV1#20,21,27
HV1#21,21,27
HV1#22,21,27
HV1#23,21,27
GN3#0,31,32
GN3#1,27,27
GN3#2,24,27
GN3#3,22,25
GN3#4,23,30
GN3#5,24,29
GN3#6,26,35
GN3#7,28,36
GN3#8,29,33
GN3#9,28,31
GN3#10,29,35
GN3#11,29,35
GN3#12,29,35
GN3#13,29,35
GN3#14,29,35
GN3#15,29,35
GN3#16,29,35
GN3#17,29,35
GN3#18,29,35
GN3#19,29,35
GN3#20,29,35
GN3#21,29,35
GN3#22,29,35
GN3#23,29,35
GR9#0,30,31
GR9#1,27,29
GR9#2,23,26
GR9#3,23,26
GR9#4,24,30
GR9#5,24,31
GR9#6,26,36
GR9#7,28,37
GR9#8,31,39
GR9#9,30,41
GR9#10,30,39
GR9#11,30,39
GR9#12,30,39
GR9#13,30,39
GR9#14,30,39
GR9#15,30,39
GR9#16,30,39
GR9#17,30,39
GR9#18,30,39
GR9#19,30,39
GR9#20,30,39
GR9#21,30,39
GR9#22,30,39
GR9#23,30,39
LW2#0,32,36
LW2#1,27,33
LW2#2,28,31
LW2#3,25,32
LW2#4,26,31
LW2#5,26,33
LW2#6,29,41
LW2#7,31,40
LW2#8,36,44
LW2#9,31,46
LW2#10,27,41
LW2#11,27,41
LW2#12,27,41
LW2#13,27,41
LW2#14,27,41
LW2#15,27,41
LW2#16,27,41
LW2#17,27,41
LW2#18,27,41
LW2#19,27,41
LW2#20,27,41
LW2#21,27,41
LW2#22,27,41
LW2#23,27,41
GN0#0,32,36
GN0#1,27,33
GN0#2,28,31
GN0#3,25,32
GN0#4,26,31
GN0#5,26,33
GN0#6,29,41
GN0#7,31,40
GN0#8,36,44
GN0#9,31,46
GN0#10,27,41
GN0#11,27,41
GN0#12,27,41
GN0#13,27,41
GN0#14,27,41
GN0#15,27,41
GN0#16,27,41
GN0#17,27,41
GN0#18,27,41
GN0#19,27,41
GN0#20,27,41
GN0#21,27,41
GN0#22,27,41
GN0#23,27,41
KF1#0,31,35
KF1#1,25,29
KF1#2,25,28
KF1#3,23,29
KF1#4,23,27
KF1#5,23,29
KF1#6,29,41
KF1#7,31,40
KF1#8,36,44
KF1#9,31,46
KF1#10,27,41
KF1#11,27,41
KF1#12,27,41
KF1#13,27,41
KF1#14,27,41
KF1#15,27,41
KF1#16,27,41
KF1#17,27,41
KF1#18,27,41
KF1#19,27,41
KF1#20,27,41
KF1#21,27,41
KF1#22,27,41
KF1#23,27,41
CD9#0,31,35
CD9#1,25,29
CD9#2,25,28
CD9#3,23,29
CD9#4,23,27
CD9#5,23,29
CD9#6,29,41
CD9#7,31,40
CD9#8,36,44
CD9#9,31,46
CD9#10,27,41
CD9#11,27,41
CD9#12,27,41
CD9#13,27,41
CD9#14,27,41
CD9#15,27,41
CD9#16,27,41
CD9#17,27,41
CD9#18,27,41
CD9#19,27,41
CD9#20,27,41
CD9#21,27,41
CD9#22,27,41
CD9#23,27,41
ST5#0,31,35
ST5#1,25,29
ST5#2,25,28
ST5#3,23,29
ST5#4,23,27
ST5#5,23,29
ST5#6,29,41
ST5#7,31,40
ST5#8,36,44
ST5#9,31,46
ST5#10,27,41
ST5#11,27,41
ST5#12,27,41
ST5#13,27,41
ST5#14,27,41
ST5#15,27,41
ST5#16,27,41
ST5#17,27,41
ST5#18,27,41
ST5#19,27,41
ST5#20,27,41
ST5#21,27,41
ST5#22,27,41
ST5#23,27,41
TH4#0,31,35
TH4#1,25,29
TH4#2,25,28
TH4#3,23,29
TH4#4,23,27
TH4#5,23,29
TH4#6,29,41
TH4#7,31,40
TH4#8,36,44
TH4#9,31,46
TH4#10,27,41
TH4#11,27,41
TH4#12,27,41
TH4#13,27,41
TH4#14,27,41
TH4#15,27,41
TH4#16,27,41
TH4#17,27,41
TH4#18,27,41
TH4#19,27,41
TH4#20,27,41
TH4#21,27,41
TH4#22,27,41
TH4#23,27,41
CD1#24,28,35
CD1#25,28,35
CD1#26,28,35
CD1#27,28,35
CD1#28,28,35
CD1#29,28,35
CD1#30,28,35
CD1#31,28,35
CD1#32,28,35
CD1#33,28,35
CD1#34,28,35
CD1#35,28,35
CD1#36,28,35
CD1#37,28,35
CD1#38,28,35
CD1#39,28,35
CD1#40,28,35
CD1#41,28,35
CD1#42,28,35
CD1#43,28,35
CD1#44,28,35
CD1#45,28,35
CD1#46,28,35
CD1#47,28,35
BL0#24,25,33
BL0#25,25,33
BL0#26,25,33
BL0#27,25,33
BL0#28,25,33
BL0#29,25,33
BL0#30,25,33
BL0#31,25,33
BL0#32,25,33
BL0#33,25,33
BL0#34,25,33
BL0#35,25,33
BL0#36,25,33
BL0#37,25,33
BL0#38,25,33
BL0#39,25,33
BL0#40,25,33
BL0#41,25,33
BL0#42,25,33
BL0#43,25,33
BL0#44,25,33
BL0#45,25,33
BL0#46,25,33
BL0#47,25,33
GR4#24,24,34
GR4#25,24,34
GR4#26,24,34
GR4#27,24,34
GR4#28,24,34
GR4#29,24,34
GR4#30,24,34
GR4#31,24,34
GR4#32,24,34
GR4#33,24,34
GR4#34,24,34
GR4#35,24,34
GR4#36,24,34
GR4#37,24,34
GR4#38,24,34
GR4#39,24,34
GR4#40,24,34
GR4#41,24,34
GR4#42,24,34
GR4#43,24,34
GR4#44,24,34
GR4#45,24,34
GR4#46,24,34
GR4#47,24,34
MY7#24,26,36
MY7#25,26,36
MY7#26,26,36
MY7#27,26,36
MY7#28,26,36
MY7#29,26,36
MY7#30,26,36
MY7#31,26,36
MY7#32,26,36
MY7#33,26,36
MY7#34,26,36
MY7#35,26,36
MY7#36,26,36
MY7#37,26,36
MY7#38,26,36
MY7#39,26,36
MY7#40,26,36
MY7#41,26,36
MY7#42,26,36
MY7#43,26,36
MY7#44,26,36
MY7#45,26,36
MY7#46,26,36
MY7#47,26,36
HV1#24,21,27
HV1#25,21,27
HV1#26,21,27
HV1#27,21,27
HV1#28,21,27
HV1#29,21,27
HV1#30,21,27
HV1#31,21,27
HV1#32,21,27
HV1#33,21,27
HV1#34,21,27
HV1#35,21,27
HV1#36,21,27
HV1#37,21,27
HV1#38,21,27
HV1#39,21,27
HV1#40,21,27
HV1#41,21,27
HV1#42,21,27
HV1#43,21,27
HV1#44,21,27
HV1#45,21,27
HV1#46,21,27
HV1#47,21,27
GN3#24,29,35
GN3#25,29,35
GN3#26,29,35
GN3#27,29,35
GN3#28,29,35
GN3#29,29,35
GN3#30,29,35
GN3#31,29,35
GN3#32,29,35
GN3#33,29,35
GN3#34,29,35
GN3#35,29,35
GN3#36,29,35
GN3#37,29,35
GN3#38,29,35
GN3#39,29,35
GN3#40,29,35
GN3#41,29,35
GN3#42,29,35
GN3#43,29,35
GN3#44,29,35
GN3#45,29,35
GN3#46,29,35
GN3#47,29,35
GR9#24,30,39
GR9#25,30,39
GR9#26,30,39
GR9#27,30,39
GR9#28,30,39
GR9#29,30,39
GR9#30,30,39
GR9#31,30,39
GR9#32,30,39
GR9#33,30,39
GR9#34,30,39
GR9#35,30,39
GR9#36,30,39
GR9#37,30,39
GR9#38,30,39
GR9#39,30,39
GR9#40,30,39
GR9#41,30,39
GR9#42,30,39
GR9#43,30,39
GR9#44,30,39
GR9#45,30,39
GR9#46,30,39
GR9#47,30,39
LW2#24,27,41
LW2#25,27,41
LW2#26,27,41
LW2#27,27,41
LW2#28,27,41
LW2#29,27,41
LW2#30,27,41
LW2#31,27,41
LW2#32,27,41
LW2#33,27,41
LW2#34,27,41
LW2#35,27,41
LW2#36,27,41
LW2#37,27,41
LW2#38,27,41
LW2#39,27,41
LW2#40,27,41
LW2#41,27,41
LW2#42,27,41
LW2#43,27,41
LW2#44,27,41
LW2#45,27,41
LW2#46,27,41
LW2#47,27,41
GN0#24,27,41
GN0#25,27,41
GN0#26,27,41
GN0#27,27,41
GN0#28,27,41
GN0#29,27,41
GN0#30,27,41
GN0#31,27,41
GN0#32,27,41
GN0#33,27,41
GN0#34,27,41
GN0#35,27,41
GN0#36,27,41
GN0#37,27,41
GN0#38,27,41
GN0#39,27,41
GN0#40,27,41
GN0#41,27,41
GN0#42,27,41
GN0#43,27,41
GN0#44,27,41
GN0#45,27,41
GN0#46,27,41
GN0#47,27,41
KF1#24,27,41
KF1#25,27,41
KF1#26,27,41
KF1#27,27,41
KF1#28,27,41
KF1#29,27,41
KF1#30,27,41
KF1#31,27,41
KF1#32,27,41
KF1#33,27,41
KF1#34,27,41
KF1#35,27,41
KF1#36,27,41
KF1#37,27,41
KF1#38,27,41
KF1#39,27,41
KF1#40,27,41
KF1#41,27,41
KF1#42,27,41
KF1#43,27,41
KF1#44,27,41
KF1#45,27,41
KF1#46,27,41
KF1#47,27,41
CD9#24,27,41
CD9#25,27,41
CD9#26,27,41
CD9#27,27,41
CD9#28,27,41
CD9#29,27,41
CD9#30,27,41
CD9#31,27,41
CD9#32,27,41
CD9#33,27,41
CD9#34,27,41
CD9#35,27,41
CD9#36,27,41
CD9#37,27,41
CD9#38,27,41
CD9#39,27,41
CD9#40,27,41
CD9#41,27,41
CD9#42,27,41
CD9#43,27,41
CD9#44,27,41
CD9#45,27,41
CD9#46,27,41
CD9#47,27,41
ST5#24,27,41
ST5#25,27,41
ST5#26,27,41
ST5#27,27,41
ST5#28,27,41
ST5#29,27,41
ST5#30,27,41
ST5#31,27,41
ST5#32,27,41
ST5#33,27,41
ST5#34,27,41
ST5#35,27,41
ST5#36,27,41
ST5#37,27,41
ST5#38,27,41
ST5#39,27,41
ST5#40,27,41
ST5#41,27,41
ST5#42,27,41
ST5#43,27,41
ST5#44,27,41
ST5#45,27,41
ST5#46,27,41
ST5#47,27,41
TH4#24,27,41
TH4#25,27,41
TH4#26,27,41
TH4#27,27,41
TH4#28,27,41
TH4#29,27,41
TH4#30,27,41
TH4#31,27,41
TH4#32,27,41
TH4#33,27,41
TH4#34,27,41
TH4#35,27,41
TH4#36,27,41
TH4#37,27,41
TH4#38,27,41
TH4#39,27,41
TH4#40,27,41
TH4#41,27,41
TH4#42,27,41
TH4#43,27,41
TH4#44,27,41
TH4#45,27,41
TH4#46,27,41
TH4#47,27,41
